date,year,month,decimal_year,toa_net_flux_w_m2,EEI
2006-02-01,2006,2,2006.125000,9.190000,9.085000
2006-03-01,2006,3,2006.208333,6.600000,7.895000
2006-04-01,2006,4,2006.291667,2.400000,4.500000
2006-05-01,2006,5,2006.375000,-4.230000,-0.915000
2006-06-01,2006,6,2006.458333,-9.200000,-6.715000
2006-07-01,2006,7,2006.541667,-9.330000,-9.265000
2006-08-01,2006,8,2006.625000,-5.810000,-7.570000
2006-09-01,2006,9,2006.708333,-0.490000,-3.150000
2006-10-01,2006,10,2006.791667,1.220000,0.365000
2006-11-01,2006,11,2006.875000,4.340000,2.780000
2006-12-01,2006,12,2006.958333,6.090000,5.215000
2007-01-01,2007,1,2007.041667,6.920000,6.505000
2007-02-01,2007,2,2007.125000,8.550000,7.735000
2007-03-01,2007,3,2007.208333,5.880000,7.215000
2007-04-01,2007,4,2007.291667,1.910000,3.895000
2007-05-01,2007,5,2007.375000,-5.620000,-1.855000
2007-06-01,2007,6,2007.458333,-8.700000,-7.160000
2007-07-01,2007,7,2007.541667,-8.860000,-8.780000
2007-08-01,2007,8,2007.625000,-5.710000,-7.285000
2007-09-01,2007,9,2007.708333,-1.760000,-3.735000
2007-10-01,2007,10,2007.791667,1.640000,-0.060000
2007-11-01,2007,11,2007.875000,3.060000,2.350000
2007-12-01,2007,12,2007.958333,5.060000,4.060000
2008-01-01,2008,1,2008.041667,8.560000,6.810000
2008-02-01,2008,2,2008.125000,8.410000,8.485000
2008-03-01,2008,3,2008.208333,7.560000,7.985000
2008-04-01,2008,4,2008.291667,1.790000,4.675000
2008-05-01,2008,5,2008.375000,-4.160000,-1.185000
2008-06-01,2008,6,2008.458333,-8.630000,-6.395000
2008-07-01,2008,7,2008.541667,-8.090000,-8.360000
2008-08-01,2008,8,2008.625000,-3.870000,-5.980000
2008-09-01,2008,9,2008.708333,-0.710000,-2.290000
2008-10-01,2008,10,2008.791667,2.660000,0.975000
2008-11-01,2008,11,2008.875000,3.520000,3.090000
2008-12-01,2008,12,2008.958333,7.340000,5.430000
2009-01-01,2009,1,2009.041667,8.680000,8.010000
2009-02-01,2009,2,2009.125000,9.290000,8.985000
2009-03-01,2009,3,2009.208333,7.430000,8.360000
2009-04-01,2009,4,2009.291667,1.890000,4.660000
2009-05-01,2009,5,2009.375000,-4.400000,-1.255000
2009-06-01,2009,6,2009.458333,-7.530000,-5.965000
2009-07-01,2009,7,2009.541667,-8.830000,-8.180000
2009-08-01,2009,8,2009.625000,-5.040000,-6.935000
2009-09-01,2009,9,2009.708333,-1.390000,-3.215000
2009-10-01,2009,10,2009.791667,1.540000,0.075000
2009-11-01,2009,11,2009.875000,2.930000,2.235000
2009-12-01,2009,12,2009.958333,6.260000,4.595000
2010-01-01,2010,1,2010.041667,6.660000,6.460000
2010-02-01,2010,2,2010.125000,8.080000,7.370000
2010-03-01,2010,3,2010.208333,5.630000,6.855000
2010-04-01,2010,4,2010.291667,2.080000,3.855000
2010-05-01,2010,5,2010.375000,-5.950000,-1.935000
2010-06-01,2010,6,2010.458333,-9.730000,-7.840000
2010-07-01,2010,7,2010.541667,-9.350000,-9.540000
2010-08-01,2010,8,2010.625000,-6.050000,-7.700000
2010-09-01,2010,9,2010.708333,-0.950000,-3.500000
2010-10-01,2010,10,2010.791667,1.510000,0.280000
2010-11-01,2010,11,2010.875000,2.650000,2.080000
2010-12-01,2010,12,2010.958333,5.660000,4.155000
2011-01-01,2011,1,2011.041667,8.580000,7.120000
2011-02-01,2011,2,2011.125000,8.490000,8.535000
2011-03-01,2011,3,2011.208333,6.860000,7.675000
2011-04-01,2011,4,2011.291667,2.400000,4.630000
2011-05-01,2011,5,2011.375000,-4.270000,-0.935000
2011-06-01,2011,6,2011.458333,-9.490000,-6.880000
2011-07-01,2011,7,2011.541667,-8.980000,-9.235000
2011-08-01,2011,8,2011.625000,-5.380000,-7.180000
2011-09-01,2011,9,2011.708333,-1.360000,-3.370000
2011-10-01,2011,10,2011.791667,3.090000,0.865000
2011-11-01,2011,11,2011.875000,3.980000,3.535000
2011-12-01,2011,12,2011.958333,4.800000,4.390000
2012-01-01,2012,1,2012.041667,8.740000,6.770000
2012-02-01,2012,2,2012.125000,10.670000,9.705000
2012-03-01,2012,3,2012.208333,6.700000,8.685000
2012-04-01,2012,4,2012.291667,2.570000,4.635000
2012-05-01,2012,5,2012.375000,-4.200000,-0.815000
2012-06-01,2012,6,2012.458333,-8.740000,-6.470000
2012-07-01,2012,7,2012.541667,-8.200000,-8.470000
2012-08-01,2012,8,2012.625000,-4.530000,-6.365000
2012-09-01,2012,9,2012.708333,-0.660000,-2.595000
2012-10-01,2012,10,2012.791667,2.620000,0.980000
2012-11-01,2012,11,2012.875000,4.570000,3.595000
2012-12-01,2012,12,2012.958333,7.060000,5.815000
2013-01-01,2013,1,2013.041667,6.780000,6.920000
2013-02-01,2013,2,2013.125000,8.480000,7.630000
2013-03-01,2013,3,2013.208333,7.340000,7.910000
2013-04-01,2013,4,2013.291667,1.300000,4.320000
2013-05-01,2013,5,2013.375000,-4.800000,-1.750000
2013-06-01,2013,6,2013.458333,-9.600000,-7.200000
2013-07-01,2013,7,2013.541667,-8.360000,-8.980000
2013-08-01,2013,8,2013.625000,-4.940000,-6.650000
2013-09-01,2013,9,2013.708333,-0.790000,-2.865000
2013-10-01,2013,10,2013.791667,1.560000,0.385000
2013-11-01,2013,11,2013.875000,3.880000,2.720000
2013-12-01,2013,12,2013.958333,6.200000,5.040000
2014-01-01,2014,1,2014.041667,7.850000,7.025000
2014-02-01,2014,2,2014.125000,8.450000,8.150000
2014-03-01,2014,3,2014.208333,7.050000,7.750000
2014-04-01,2014,4,2014.291667,2.400000,4.725000
2014-05-01,2014,5,2014.375000,-4.300000,-0.950000
2014-06-01,2014,6,2014.458333,-9.570000,-6.935000
2014-07-01,2014,7,2014.541667,-9.380000,-9.475000
2014-08-01,2014,8,2014.625000,-4.210000,-6.795000
2014-09-01,2014,9,2014.708333,-0.180000,-2.195000
2014-10-01,2014,10,2014.791667,2.230000,1.025000
2014-11-01,2014,11,2014.875000,4.100000,3.165000
2014-12-01,2014,12,2014.958333,5.850000,4.975000
2015-01-01,2015,1,2015.041667,7.410000,6.630000
2015-02-01,2015,2,2015.125000,9.210000,8.310000
2015-03-01,2015,3,2015.208333,7.100000,8.155000
2015-04-01,2015,4,2015.291667,2.320000,4.710000
2015-05-01,2015,5,2015.375000,-4.300000,-0.990000
2015-06-01,2015,6,2015.458333,-8.900000,-6.600000
2015-07-01,2015,7,2015.541667,-8.050000,-8.475000
2015-08-01,2015,8,2015.625000,-4.210000,-6.130000
2015-09-01,2015,9,2015.708333,0.210000,-2.000000
2015-10-01,2015,10,2015.791667,2.290000,1.250000
2015-11-01,2015,11,2015.875000,3.900000,3.095000
2015-12-01,2015,12,2015.958333,6.120000,5.010000
2016-01-01,2016,1,2016.041667,8.000000,7.060000
2016-02-01,2016,2,2016.125000,7.310000,7.655000
2016-03-01,2016,3,2016.208333,6.320000,6.815000
2016-04-01,2016,4,2016.291667,1.480000,3.900000
2016-05-01,2016,5,2016.375000,-4.890000,-1.705000
2016-06-01,2016,6,2016.458333,-7.530000,-6.210000
2016-07-01,2016,7,2016.541667,-8.190000,-7.860000
2016-08-01,2016,8,2016.625000,-4.640000,-6.415000
2016-09-01,2016,9,2016.708333,-0.240000,-2.440000
2016-10-01,2016,10,2016.791667,2.040000,0.900000
2016-11-01,2016,11,2016.875000,4.820000,3.430000
2016-12-01,2016,12,2016.958333,6.870000,5.845000
2017-01-01,2017,1,2017.041667,9.280000,8.075000
2017-02-01,2017,2,2017.125000,9.710000,9.495000
2017-03-01,2017,3,2017.208333,7.250000,8.480000
2017-04-01,2017,4,2017.291667,1.930000,4.590000
2017-05-01,2017,5,2017.375000,-5.210000,-1.640000
2017-06-01,2017,6,2017.458333,-8.440000,-6.825000
2017-07-01,2017,7,2017.541667,-8.100000,-8.270000
2017-08-01,2017,8,2017.625000,-5.070000,-6.585000
2017-09-01,2017,9,2017.708333,-1.040000,-3.055000
2017-10-01,2017,10,2017.791667,1.360000,0.160000
2017-11-01,2017,11,2017.875000,4.010000,2.685000
2017-12-01,2017,12,2017.958333,5.700000,4.855000
2018-01-01,2018,1,2018.041667,8.850000,7.275000
2018-02-01,2018,2,2018.125000,9.160000,9.005000
2018-03-01,2018,3,2018.208333,6.710000,7.935000
2018-04-01,2018,4,2018.291667,2.990000,4.850000
2018-05-01,2018,5,2018.375000,-4.410000,-0.710000
2018-06-01,2018,6,2018.458333,-9.550000,-6.980000
2018-07-01,2018,7,2018.541667,-8.540000,-9.045000
2018-08-01,2018,8,2018.625000,-4.800000,-6.670000
2018-09-01,2018,9,2018.708333,0.420000,-2.190000
2018-10-01,2018,10,2018.791667,2.980000,1.700000
2018-11-01,2018,11,2018.875000,5.120000,4.050000
2018-12-01,2018,12,2018.958333,7.470000,6.295000
2019-01-01,2019,1,2019.041667,8.660000,8.065000
2019-02-01,2019,2,2019.125000,9.450000,9.055000
2019-03-01,2019,3,2019.208333,7.350000,8.400000
2019-04-01,2019,4,2019.291667,2.190000,4.770000
2019-05-01,2019,5,2019.375000,-4.410000,-1.110000
2019-06-01,2019,6,2019.458333,-8.400000,-6.405000
2019-07-01,2019,7,2019.541667,-8.170000,-8.285000
2019-08-01,2019,8,2019.625000,-4.970000,-6.570000
2019-09-01,2019,9,2019.708333,0.020000,-2.475000
2019-10-01,2019,10,2019.791667,3.490000,1.755000
2019-11-01,2019,11,2019.875000,4.750000,4.120000
2019-12-01,2019,12,2019.958333,6.250000,5.500000
2020-01-01,2020,1,2020.041667,8.180000,7.215000
2020-02-01,2020,2,2020.125000,8.410000,8.295000
2020-03-01,2020,3,2020.208333,7.020000,7.715000
2020-04-01,2020,4,2020.291667,2.400000,4.710000
2020-05-01,2020,5,2020.375000,-4.740000,-1.170000
2020-06-01,2020,6,2020.458333,-8.880000,-6.810000
2020-07-01,2020,7,2020.541667,-8.430000,-8.655000
2020-08-01,2020,8,2020.625000,-4.200000,-6.315000
2020-09-01,2020,9,2020.708333,-0.700000,-2.450000
2020-10-01,2020,10,2020.791667,1.430000,0.365000
2020-11-01,2020,11,2020.875000,3.020000,2.225000
2020-12-01,2020,12,2020.958333,5.290000,4.155000
2021-01-01,2021,1,2021.041667,8.170000,6.730000
2021-02-01,2021,2,2021.125000,8.890000,8.530000
2021-03-01,2021,3,2021.208333,7.690000,8.290000
2021-04-01,2021,4,2021.291667,2.960000,5.325000
2021-05-01,2021,5,2021.375000,-4.370000,-0.705000
2021-06-01,2021,6,2021.458333,-7.290000,-5.830000
2021-07-01,2021,7,2021.541667,-8.020000,-7.655000
2021-08-01,2021,8,2021.625000,-4.130000,-6.075000
2021-09-01,2021,9,2021.708333,0.410000,-1.860000
2021-10-01,2021,10,2021.791667,2.560000,1.485000
2021-11-01,2021,11,2021.875000,5.000000,3.780000
2021-12-01,2021,12,2021.958333,6.250000,5.625000
2022-01-01,2022,1,2022.041667,9.250000,7.750000
2022-02-01,2022,2,2022.125000,9.440000,9.345000
2022-03-01,2022,3,2022.208333,7.380000,8.410000
2022-04-01,2022,4,2022.291667,1.790000,4.585000
2022-05-01,2022,5,2022.375000,-5.280000,-1.745000
2022-06-01,2022,6,2022.458333,-7.390000,-6.335000
2022-07-01,2022,7,2022.541667,-8.660000,-8.025000
2022-08-01,2022,8,2022.625000,-3.860000,-6.260000
2022-09-01,2022,9,2022.708333,0.240000,-1.810000
2022-10-01,2022,10,2022.791667,2.740000,1.490000
2022-11-01,2022,11,2022.875000,4.660000,3.700000
2022-12-01,2022,12,2022.958333,7.690000,6.175000
2023-01-01,2023,1,2023.041667,9.560000,8.625000
2023-02-01,2023,2,2023.125000,10.010000,9.785000
2023-03-01,2023,3,2023.208333,8.300000,9.155000
2023-04-01,2023,4,2023.291667,3.910000,6.105000
2023-05-01,2023,5,2023.375000,-3.310000,0.300000
2023-06-01,2023,6,2023.458333,-7.950000,-5.630000
2023-07-01,2023,7,2023.541667,-7.990000,-7.970000
2023-08-01,2023,8,2023.625000,-4.070000,-6.030000
2023-09-01,2023,9,2023.708333,0.130000,-1.970000
2023-10-01,2023,10,2023.791667,2.230000,1.180000
2023-11-01,2023,11,2023.875000,4.490000,3.360000
2023-12-01,2023,12,2023.958333,6.770000,5.630000
2024-01-01,2024,1,2024.041667,8.000000,7.385000
2024-02-01,2024,2,2024.125000,8.740000,8.370000
2024-03-01,2024,3,2024.208333,6.710000,7.725000
2024-04-01,2024,4,2024.291667,2.280000,4.495000
2024-05-01,2024,5,2024.375000,-5.890000,-1.805000
2024-06-01,2024,6,2024.458333,-8.870000,-7.380000
2024-07-01,2024,7,2024.541667,-8.770000,-8.820000
2024-08-01,2024,8,2024.625000,-4.570000,-6.670000
2024-09-01,2024,9,2024.708333,-0.360000,-2.465000
2024-10-01,2024,10,2024.791667,2.450000,1.045000
2024-11-01,2024,11,2024.875000,4.210000,3.330000
2024-12-01,2024,12,2024.958333,5.890000,5.050000
2025-01-01,2025,1,2025.041667,9.710000,7.800000
2025-02-01,2025,2,2025.125000,9.000000,9.355000
2025-03-01,2025,3,2025.208333,7.360000,8.180000
2025-04-01,2025,4,2025.291667,1.980000,4.670000
2025-05-01,2025,5,2025.375000,-5.020000,-1.520000
2025-06-01,2025,6,2025.458333,-8.930000,-6.975000
2025-07-01,2025,7,2025.541667,-7.910000,-8.420000
2025-08-01,2025,8,2025.625000,-3.740000,-5.825000
2025-09-01,2025,9,2025.708333,0.360000,-1.690000
2025-10-01,2025,10,2025.791667,2.280000,1.320000
2025-11-01,2025,11,2025.875000,4.660000,3.470000
2025-12-01,2025,12,2025.958333,8.010000,6.335000
2026-01-01,2026,1,2026.041667,9.780000,8.895000
