date,year,month,decimal_year,toa_net_flux_w_m2,EEI
2010-08-01,2010,8,2010.625000,-6.050000,0.473000
2010-09-01,2010,9,2010.708333,-0.950000,0.621600
2010-10-01,2010,10,2010.791667,1.510000,0.751400
2010-11-01,2010,11,2010.875000,2.650000,0.857000
2010-12-01,2010,12,2010.958333,5.660000,0.945000
2011-01-01,2011,1,2011.041667,8.580000,1.010200
2011-02-01,2011,2,2011.125000,8.490000,1.033000
2011-03-01,2011,3,2011.208333,6.860000,1.006200
2011-04-01,2011,4,2011.291667,2.400000,0.846400
2011-05-01,2011,5,2011.375000,-4.270000,0.601800
2011-06-01,2011,6,2011.458333,-9.490000,0.372000
2011-07-01,2011,7,2011.541667,-8.980000,0.292800
2011-08-01,2011,8,2011.625000,-5.380000,0.344600
2011-09-01,2011,9,2011.708333,-1.360000,0.505400
2011-10-01,2011,10,2011.791667,3.090000,0.637400
2011-11-01,2011,11,2011.875000,3.980000,0.742800
2011-12-01,2011,12,2011.958333,4.800000,0.836000
2012-01-01,2012,1,2012.041667,8.740000,0.934400
2012-02-01,2012,2,2012.125000,10.670000,0.978200
2012-03-01,2012,3,2012.208333,6.700000,0.986000
2012-04-01,2012,4,2012.291667,2.570000,0.872400
2012-05-01,2012,5,2012.375000,-4.200000,0.673800
2012-06-01,2012,6,2012.458333,-8.740000,0.440800
2012-07-01,2012,7,2012.541667,-8.200000,0.372200
2012-08-01,2012,8,2012.625000,-4.530000,0.482600
2012-09-01,2012,9,2012.708333,-0.660000,0.666000
2012-10-01,2012,10,2012.791667,2.620000,0.831600
2012-11-01,2012,11,2012.875000,4.570000,0.932600
2012-12-01,2012,12,2012.958333,7.060000,1.019400
2013-01-01,2013,1,2013.041667,6.780000,1.114600
2013-02-01,2013,2,2013.125000,8.480000,1.185600
2013-03-01,2013,3,2013.208333,7.340000,1.156000
2013-04-01,2013,4,2013.291667,1.300000,1.032600
2013-05-01,2013,5,2013.375000,-4.800000,0.809400
2013-06-01,2013,6,2013.458333,-9.600000,0.583400
2013-07-01,2013,7,2013.541667,-8.360000,0.507800
2013-08-01,2013,8,2013.625000,-4.940000,0.613400
2013-09-01,2013,9,2013.708333,-0.790000,0.797200
2013-10-01,2013,10,2013.791667,1.560000,0.950600
2013-11-01,2013,11,2013.875000,3.880000,1.055800
2013-12-01,2013,12,2013.958333,6.200000,1.116400
2014-01-01,2014,1,2014.041667,7.850000,1.196800
2014-02-01,2014,2,2014.125000,8.450000,1.247000
2014-03-01,2014,3,2014.208333,7.050000,1.198600
2014-04-01,2014,4,2014.291667,2.400000,1.014800
2014-05-01,2014,5,2014.375000,-4.300000,0.783000
2014-06-01,2014,6,2014.458333,-9.570000,0.581000
2014-07-01,2014,7,2014.541667,-9.380000,0.501200
2014-08-01,2014,8,2014.625000,-4.210000,0.583200
2014-09-01,2014,9,2014.708333,-0.180000,0.742400
2014-10-01,2014,10,2014.791667,2.230000,0.873800
2014-11-01,2014,11,2014.875000,4.100000,0.983400
2014-12-01,2014,12,2014.958333,5.850000,1.068400
2015-01-01,2015,1,2015.041667,7.410000,1.162600
2015-02-01,2015,2,2015.125000,9.210000,1.215600
2015-03-01,2015,3,2015.208333,7.100000,1.225000
2015-04-01,2015,4,2015.291667,2.320000,1.094000
2015-05-01,2015,5,2015.375000,-4.300000,0.843000
2015-06-01,2015,6,2015.458333,-8.900000,0.648200
2015-07-01,2015,7,2015.541667,-8.050000,0.582200
2015-08-01,2015,8,2015.625000,-4.210000,0.672800
2015-09-01,2015,9,2015.708333,0.210000,0.819200
2015-10-01,2015,10,2015.791667,2.290000,0.945200
2015-11-01,2015,11,2015.875000,3.900000,1.041200
2015-12-01,2015,12,2015.958333,6.120000,1.124000
2016-01-01,2016,1,2016.041667,8.000000,1.223400
2016-02-01,2016,2,2016.125000,7.310000,1.282600
2016-03-01,2016,3,2016.208333,6.320000,1.259800
2016-04-01,2016,4,2016.291667,1.480000,1.150600
2016-05-01,2016,5,2016.375000,-4.890000,0.921400
2016-06-01,2016,6,2016.458333,-7.530000,0.682400
2016-07-01,2016,7,2016.541667,-8.190000,0.597600
2016-08-01,2016,8,2016.625000,-4.640000,0.693000
2016-09-01,2016,9,2016.708333,-0.240000,0.889000
2016-10-01,2016,10,2016.791667,2.040000,1.032800
2016-11-01,2016,11,2016.875000,4.820000,1.138800
2016-12-01,2016,12,2016.958333,6.870000,1.243600
2017-01-01,2017,1,2017.041667,9.280000,1.334800
2017-02-01,2017,2,2017.125000,9.710000,1.406800
2017-03-01,2017,3,2017.208333,7.250000,1.405600
2017-04-01,2017,4,2017.291667,1.930000,1.265200
2017-05-01,2017,5,2017.375000,-5.210000,1.035000
2017-06-01,2017,6,2017.458333,-8.440000,0.820600
2017-07-01,2017,7,2017.541667,-8.100000,0.743200
2017-08-01,2017,8,2017.625000,-5.070000,0.821800
2017-09-01,2017,9,2017.708333,-1.040000,0.983200
2017-10-01,2017,10,2017.791667,1.360000,1.137200
2017-11-01,2017,11,2017.875000,4.010000,1.228000
2017-12-01,2017,12,2017.958333,5.700000,1.307200
2018-01-01,2018,1,2018.041667,8.850000,1.392800
2018-02-01,2018,2,2018.125000,9.160000,1.438600
2018-03-01,2018,3,2018.208333,6.710000,1.419000
2018-04-01,2018,4,2018.291667,2.990000,1.320800
2018-05-01,2018,5,2018.375000,-4.410000,1.099600
2018-06-01,2018,6,2018.458333,-9.550000,0.892400
2018-07-01,2018,7,2018.541667,-8.540000,0.821600
2018-08-01,2018,8,2018.625000,-4.800000,0.888200
2018-09-01,2018,9,2018.708333,0.420000,1.038000
2018-10-01,2018,10,2018.791667,2.980000,1.159400
2018-11-01,2018,11,2018.875000,5.120000,1.224600
2018-12-01,2018,12,2018.958333,7.470000,1.289600
2019-01-01,2019,1,2019.041667,8.660000,1.356600
2019-02-01,2019,2,2019.125000,9.450000,1.397000
2019-03-01,2019,3,2019.208333,7.350000,1.365200
2019-04-01,2019,4,2019.291667,2.190000,1.230200
2019-05-01,2019,5,2019.375000,-4.410000,0.997800
2019-06-01,2019,6,2019.458333,-8.400000,0.813400
2019-07-01,2019,7,2019.541667,-8.170000,0.757200
2019-08-01,2019,8,2019.625000,-4.970000,0.843400
2019-09-01,2019,9,2019.708333,0.020000,1.013600
2019-10-01,2019,10,2019.791667,3.490000,1.166200
2019-11-01,2019,11,2019.875000,4.750000,1.287000
2019-12-01,2019,12,2019.958333,6.250000,1.384800
2020-01-01,2020,1,2020.041667,8.180000,1.489600
2020-02-01,2020,2,2020.125000,8.410000,1.564400
2020-03-01,2020,3,2020.208333,7.020000,1.535000
2020-04-01,2020,4,2020.291667,2.400000,1.387600
2020-05-01,2020,5,2020.375000,-4.740000,1.147800
2020-06-01,2020,6,2020.458333,-8.880000,0.940200
2020-07-01,2020,7,2020.541667,-8.430000,0.855200
2020-08-01,2020,8,2020.625000,-4.200000,0.969000
2020-09-01,2020,9,2020.708333,-0.700000,1.144600
2020-10-01,2020,10,2020.791667,1.430000,1.295400
2020-11-01,2020,11,2020.875000,3.020000,1.380200
2020-12-01,2020,12,2020.958333,5.290000,1.474400
2021-01-01,2021,1,2021.041667,8.170000,1.563200
2021-02-01,2021,2,2021.125000,8.890000,1.614000
2021-03-01,2021,3,2021.208333,7.690000,1.606800
2021-04-01,2021,4,2021.291667,2.960000,1.496000
2021-05-01,2021,5,2021.375000,-4.370000,1.282800
2021-06-01,2021,6,2021.458333,-7.290000,1.080000
2021-07-01,2021,7,2021.541667,-8.020000,1.008400
2021-08-01,2021,8,2021.625000,-4.130000,1.095000
2021-09-01,2021,9,2021.708333,0.410000,1.261000
2021-10-01,2021,10,2021.791667,2.560000,1.405000
2021-11-01,2021,11,2021.875000,5.000000,1.494400
2021-12-01,2021,12,2021.958333,6.250000,1.560000
2022-01-01,2022,1,2022.041667,9.250000,1.625000
2022-02-01,2022,2,2022.125000,9.440000,1.674800
2022-03-01,2022,3,2022.208333,7.380000,1.645400
2022-04-01,2022,4,2022.291667,1.790000,1.522800
2022-05-01,2022,5,2022.375000,-5.280000,1.264600
2022-06-01,2022,6,2022.458333,-7.390000,1.039200
2022-07-01,2022,7,2022.541667,-8.660000,0.958600
2022-08-01,2022,8,2022.625000,-3.860000,1.044800
2022-09-01,2022,9,2022.708333,0.240000,1.206200
2022-10-01,2022,10,2022.791667,2.740000,1.339200
2022-11-01,2022,11,2022.875000,4.660000,1.437400
2022-12-01,2022,12,2022.958333,7.690000,1.526600
2023-01-01,2023,1,2023.041667,9.560000,1.660400
2023-02-01,2023,2,2023.125000,10.010000,1.734600
2023-03-01,2023,3,2023.208333,8.300000,1.718400
2023-04-01,2023,4,2023.291667,3.910000,1.580200
2023-05-01,2023,5,2023.375000,-3.310000,1.326000
2023-06-01,2023,6,2023.458333,-7.950000,1.088200
2023-07-01,2023,7,2023.541667,-7.990000,1.017400
2023-08-01,2023,8,2023.625000,-4.070000,1.088400
2023-09-01,2023,9,2023.708333,0.130000,1.256000
2023-10-01,2023,10,2023.791667,2.230000,1.384200
2023-11-01,2023,11,2023.875000,4.490000,1.469200
2023-12-01,2023,12,2023.958333,6.770000,1.578200
2024-01-01,2024,1,2024.041667,8.000000,1.673800
2024-02-01,2024,2,2024.125000,8.740000,1.580408
2024-03-01,2024,3,2024.208333,6.710000,1.420625
2024-04-01,2024,4,2024.291667,2.280000,1.250000
2024-05-01,2024,5,2024.375000,-5.890000,1.116739
2024-06-01,2024,6,2024.458333,-8.870000,1.101778
2024-07-01,2024,7,2024.541667,-8.770000,1.246818
2024-08-01,2024,8,2024.625000,-4.570000,1.447674
2024-09-01,2024,9,2024.708333,-0.360000,1.688333
2024-10-01,2024,10,2024.791667,2.450000,1.823659
2024-11-01,2024,11,2024.875000,4.210000,1.863250
2024-12-01,2024,12,2024.958333,5.890000,1.840769
2025-01-01,2025,1,2025.041667,9.710000,1.766579
2025-02-01,2025,2,2025.125000,9.000000,1.606486
2025-03-01,2025,3,2025.208333,7.360000,1.385556
2025-04-01,2025,4,2025.291667,1.980000,1.139143
2025-05-01,2025,5,2025.375000,-5.020000,0.928529
2025-06-01,2025,6,2025.458333,-8.930000,0.838182
2025-07-01,2025,7,2025.541667,-7.910000,0.967813
2025-08-01,2025,8,2025.625000,-3.740000,1.255484
2025-09-01,2025,9,2025.708333,0.360000,1.563667
2025-10-01,2025,10,2025.791667,2.280000,1.757931
2025-11-01,2025,11,2025.875000,4.660000,1.816071
2025-12-01,2025,12,2025.958333,8.010000,1.800741
2026-01-01,2026,1,2026.041667,9.780000,1.697308
